ALARM_NUMBER;ALARM_TYPE;SEVERITY;ALARM_TIME;CANCEL_STATE;CANCEL_TIME;NAME;CONSECUTIVE_NUMBER;ALARM_INSERTION_TIME;ALARM_UPDATE_TIME
7706;Communication;Major;6/30/2020 1:10;TRUE;6/30/2020 1:11;2G_KLK020;7099141;6/30/2020 1:11;6/30/2020 1:10
7706;Communication;Major;6/30/2020 1:05;TRUE;6/30/2020 1:06;2G_KLK020;7098651;6/30/2020 1:05;6/30/2020 1:05
7706;Communication;Major;6/30/2020 1:03;TRUE;6/30/2020 1:03;2G_KLK020;7098498;6/30/2020 1:03;6/30/2020 1:03
7706;Communication;Major;6/30/2020 0:57;TRUE;6/30/2020 0:57;2G_KLK020;7098091;6/30/2020 0:57;6/30/2020 0:57
7706;Communication;Major;6/30/2020 0:37;TRUE;6/30/2020 0:38;2G_KLK020;7097490;6/30/2020 0:37;6/30/2020 0:37
7706;Communication;Major;6/30/2020 0:36;TRUE;6/30/2020 0:36;2G_KLK020;7097360;6/30/2020 0:36;6/30/2020 0:36
7706;Communication;Major;6/30/2020 0:34;TRUE;6/30/2020 0:34;2G_KLK020;7097252;6/30/2020 0:34;6/30/2020 0:34
7706;Communication;Major;6/30/2020 0:27;TRUE;6/30/2020 0:27;2G_KLK020;7096898;6/30/2020 0:27;6/30/2020 0:27
7706;Communication;Major;6/30/2020 0:26;TRUE;6/30/2020 0:26;2G_KLK020;7096847;6/30/2020 0:26;6/30/2020 0:26
7706;Communication;Major;6/30/2020 0:24;TRUE;6/30/2020 0:24;2G_KLK020;7096729;6/30/2020 0:24;6/30/2020 0:24
7706;Communication;Major;6/30/2020 0:22;TRUE;6/30/2020 0:22;2G_KLK020;7096647;6/30/2020 0:22;6/30/2020 0:22
7706;Communication;Major;6/30/2020 0:15;TRUE;6/30/2020 0:15;2G_KLK020;7096375;6/30/2020 0:15;6/30/2020 0:15
7706;Communication;Major;6/30/2020 0:08;TRUE;6/30/2020 0:10;2G_KLK020;7096114;6/30/2020 0:08;6/30/2020 0:08
7706;Communication;Major;6/30/2020 0:07;TRUE;6/30/2020 0:07;2G_KLK020;7096017;6/30/2020 0:07;6/30/2020 0:07
7706;Communication;Major;6/30/2020 0:05;TRUE;6/30/2020 0:05;2G_KLK020;7095859;6/30/2020 0:05;6/30/2020 0:05
7706;Communication;Major;6/30/2020 0:02;TRUE;6/30/2020 0:04;2G_KLK020;7095671;6/30/2020 0:02;6/30/2020 0:02
7706;Communication;Major;6/29/2020 23:59;TRUE;6/30/2020 0:01;2G_KLK020;7095523;6/29/2020 23:59;6/29/2020 23:59
7706;Communication;Major;6/29/2020 23:58;TRUE;6/29/2020 23:58;2G_KLK020;7095449;6/29/2020 23:58;6/29/2020 23:58
7706;Communication;Major;6/29/2020 23:57;TRUE;6/29/2020 23:57;2G_KLK020;7095356;6/29/2020 23:57;6/29/2020 23:57
7706;Communication;Major;6/29/2020 23:56;TRUE;6/29/2020 23:56;2G_KLK020;7095264;6/29/2020 23:56;6/29/2020 23:56
7706;Communication;Major;6/29/2020 23:49;TRUE;6/29/2020 23:50;2G_KLK020;7094537;6/29/2020 23:49;6/29/2020 23:49
7706;Communication;Major;6/29/2020 23:46;TRUE;6/29/2020 23:48;2G_KLK020;7094250;6/29/2020 23:46;6/29/2020 23:46
7706;Communication;Major;6/29/2020 23:44;TRUE;6/29/2020 23:46;2G_KLK020;7093987;6/29/2020 23:44;6/29/2020 23:44
