ALARM_NUMBER,SEVERITY,ALARM_TIME,CANCEL_STATE,CANCEL_TIME,NAME,CONSECUTIVE_NUMBER,ALARM_INSERTION_TIME,ALARM_UPDATE_TIME
7706,Major,44020.865,TRUE,44020.86537,2G_KLK048,,,
7706,Major,44020.86442,TRUE,44020.86495,2G_KLK020,,,
7706,Major,44020.86359,TRUE,44020.8639,2G_KLK020,,,
7706,Major,44020.86287,TRUE,44020.86311,2G_KLK020,,,
7706,Major,44020.86117,TRUE,44020.86233,2G_KLK020,,,
7706,Major,44020.85997,TRUE,44020.86071,2G_KLK020,,,
7706,Major,44020.85909,TRUE,44020.85932,2G_KLK036,,,
7706,Major,44020.85884,TRUE,44020.85902,2G_KLK020,,,
7706,Major,44020.85778,TRUE,44020.85788,2G_KLK020,,,
7706,Major,44020.85446,TRUE,44020.85542,2G_KLK020,,,
7706,Major,44020.85275,TRUE,44020.8531,2G_KLK047,,,
7706,Major,44020.85257,TRUE,44020.85398,2G_KLK020,,,
7706,Major,44020.85253,TRUE,44020.85264,2G_KLK048,,,
7706,Major,44020.85189,TRUE,44020.8522,2G_KLK020,,,
7706,Major,44020.85082,TRUE,44020.85141,2G_KLK020,,,
7706,Major,44020.84911,TRUE,44020.84921,2G_KLK048,,,
7706,Major,44020.84806,TRUE,44020.84924,2G_KLK020,,,
7706,Major,44020.84781,TRUE,44020.84809,2G_KLK048,,,
7706,Major,44020.84601,TRUE,44020.84627,2G_KLK020,,,
7706,Major,44020.84582,TRUE,44020.84586,2G_ZG028,,,
7706,Major,44020.84443,TRUE,44020.84458,2G_KLK047,,,
7706,Major,44020.8376,TRUE,44020.83787,2G_KLK020,,,
7706,Major,44020.83568,TRUE,44020.83594,2G_KLK048,,,
7706,Major,44020.83427,TRUE,44020.83436,2G_KLK020,,,
7706,Major,44020.83058,TRUE,44020.83087,2G_KLK020,,,
7706,Major,44020.82975,TRUE,44020.83007,2G_KLK020,,,
7706,Major,44020.82832,TRUE,44020.82898,2G_KLK020,,,
7706,Major,44020.82538,TRUE,44020.82558,2G_KLK036,,,
7706,Major,44020.82538,TRUE,44020.82569,2G_KLK047,,,
7706,Major,44020.82411,TRUE,44020.82446,2G_KLK048,,,
7706,Major,44020.8215,TRUE,44020.82186,2G_KLK048,,,
7706,Major,44020.81995,TRUE,44020.82034,2G_KLK020,,,
7706,Major,44020.81692,TRUE,44020.81713,2G_KLK047,,,
7706,Major,44020.81612,TRUE,44020.81644,2G_KLK048,,,
7706,Major,44020.81441,TRUE,44020.81449,2G_KLK036,,,
7706,Major,44020.81291,TRUE,44020.81323,2G_KLK020,,,
7706,Major,44020.81225,TRUE,44020.81231,2G_KLK048,,,
7706,Major,44020.81082,TRUE,44020.81082,2G_KLK036,,,
7706,Major,44020.80709,TRUE,44020.80729,2G_KLK036,,,
7706,Major,44020.80536,TRUE,44020.80554,2G_KLK036,,,
7706,Major,44020.80535,TRUE,44020.80559,2G_KLK048,,,
7706,Major,44020.80444,TRUE,44020.80471,2G_KLK036,,,
7706,Major,44020.80435,TRUE,44020.80457,2G_KLK047,,,
7706,Major,44020.79971,TRUE,44020.79991,2G_KLK047,,,
7706,Major,44020.79968,TRUE,44020.79998,2G_KLK036,,,
7706,Major,44020.79854,TRUE,44020.79887,2G_KLK048,,,
7706,Major,44020.79714,TRUE,44020.79727,2G_KLK036,,,
7706,Major,44020.79611,TRUE,44020.79637,2G_KLK036,,,
7706,Major,44020.79256,TRUE,44020.79412,2G_KLK036,,,
7706,Major,44020.78884,TRUE,44020.78917,2G_KLK047,,,
7706,Major,44020.78383,TRUE,44020.78419,2G_KLK047,,,
7786,Major,44020.77838,TRUE,44020.77883,3G_ZG002,,,
7786,Major,44020.77837,TRUE,44020.77882,3G_ZG052,,,
7786,Major,44020.77544,TRUE,44020.77806,3G_ZG004,,,
7706,Major,44020.77149,TRUE,44020.77162,2G_KLK036,,,
7706,Major,44020.77106,TRUE,44020.77115,2G_KLK020,,,
7706,Major,44020.77056,TRUE,44020.77082,2G_KLK036,,,
7706,Major,44020.77006,TRUE,44020.77038,2G_KLK047,,,
7706,Major,44020.76541,TRUE,44020.76549,2G_KLK047,,,
7706,Major,44020.75756,TRUE,44020.75774,2G_KLK020,,,
7706,Major,44020.74501,TRUE,44020.74536,2G_KLK048,,,
7706,Major,44020.745,TRUE,44020.74534,2G_KLK036,,,
7706,Major,44020.71992,TRUE,44020.72025,2G_KLK047,,,
7706,Major,44020.71041,TRUE,44020.71071,2G_KLK047,,,
7706,Major,44020.68647,TRUE,44020.68664,2G_KLK047,,,
7706,Major,44020.65889,TRUE,44020.65896,2G_KLK046,,,
7706,Major,44020.65888,TRUE,44020.65895,2G_KLK047,,,
7706,Major,44020.65888,TRUE,44020.65896,2G_KLK043,,,
7706,Major,44020.65888,TRUE,44020.65896,2G_KLK013,,,
7706,Major,44020.54248,TRUE,44020.63316,2G_ZG050,,,
7786,Major,44020.54218,TRUE,44020.63337,3G_ZG050,,,
7706,Major,44020.53697,TRUE,44020.5406,2G_ZG050,,,
7786,Major,44020.53667,TRUE,44020.5408,3G_ZG050,,,
7706,Major,44020.49782,TRUE,44020.50111,2G_KLK038,,,
7706,Major,44020.48602,TRUE,44020.48609,2G_ZG052,,,
7706,Major,44020.48602,TRUE,44020.48633,2G_ZG001,,,
7786,Major,44020.48571,TRUE,44020.48613,3G_ZG051,,,
7786,Major,44020.48571,TRUE,44020.48626,3G_ZG001,,,
7786,Major,44020.48569,TRUE,44020.48626,3G_ZG002,,,
7786,Major,44020.48568,TRUE,44020.48627,3G_ZG004,,,
7786,Major,44020.48568,TRUE,44020.48615,3G_ZG050,,,
7786,Major,44020.48567,TRUE,44020.48626,3G_ZG052,,,
7706,Major,44020.16439,TRUE,44020.16447,2G_KLK037,,,
7706,Major,44019.97101,TRUE,44019.97127,2G_KLK001,,,
7706,Major,44019.97064,TRUE,44019.97117,2G_KLK004,,,
7706,Major,44019.97035,TRUE,44019.97101,2G_DBL006,,,
7706,Major,44019.97022,TRUE,44019.97091,2G_KLK006,,,
7706,Major,44019.97021,TRUE,44019.97061,2G_FTK004,,,
7706,Major,44019.96976,TRUE,44019.97056,2G_KLK002,,,
7706,Major,44019.96966,TRUE,44019.97025,2G_KLK004,,,
7706,Major,44019.96899,TRUE,44019.9705,2G_KLK001,,,
7706,Major,44019.96898,TRUE,44019.96981,2G_DBL006,,,
7706,Major,44019.96898,TRUE,44019.9702,2G_KLK003,,,
7706,Major,44019.96806,TRUE,44019.96984,2G_KLK006,,,
7706,Major,44019.96806,TRUE,44019.96853,2G_KLK001,,,
7706,Major,44019.96796,TRUE,44019.96998,2G_FTK004,,,
7706,Major,44019.9675,TRUE,44019.97056,2G_KLK040,,,
7706,Major,44019.96741,TRUE,44019.96851,2G_KLK003,,,
7706,Major,44019.9673,TRUE,44019.96853,2G_FTK003,,,
7706,Major,44019.96729,TRUE,44019.96983,2G_KLK039,,,
7706,Major,44019.96726,TRUE,44019.96851,2G_DBL006,,,
7706,Major,44019.96726,TRUE,44019.96758,2G_FTK004,,,
7706,Major,44019.96721,TRUE,44019.96928,2G_KLK002,,,
7706,Major,44019.96601,TRUE,44019.96757,2G_KLK001,,,
7706,Major,44019.96589,TRUE,44019.96672,2G_FTK004,,,
7706,Major,44019.96589,TRUE,44019.96767,2G_KLK006,,,
7706,Major,44019.96589,TRUE,44019.96683,2G_KLK039,,,
7706,Major,44019.96589,TRUE,44019.96679,2G_KLK004,,,
7706,Major,44019.96589,TRUE,44019.96706,2G_KLK040,,,
7706,Major,44019.96588,TRUE,44019.96681,2G_DBL006,,,
7706,Major,44019.96588,TRUE,44019.96684,2G_KLK002,,,
7706,Major,44019.96587,TRUE,44019.96704,2G_KLK003,,,
7706,Major,44019.96586,TRUE,44019.96683,2G_FTK003,,,
7786,Major,44019.96573,TRUE,44019.9714,3G_KLK004,,,
7786,Major,44019.96559,TRUE,44019.9713,3G_FTK004,,,
7786,Major,44019.96559,TRUE,44019.97138,3G_FTK003,,,
7786,Major,44019.96559,TRUE,44019.9714,3G_KLK039,,,
7786,Major,44019.96559,TRUE,44019.9714,3G_KLK003,,,
7786,Major,44019.96559,TRUE,44019.97135,3G_KLK040,,,
7786,Major,44019.96559,TRUE,44019.97123,3G_KLK001,,,
7786,Major,44019.96558,TRUE,44019.9712,3G_KLK006,,,
7786,Major,44019.96558,TRUE,44019.97127,3G_KLK002,,,
7786,Major,44019.96419,TRUE,44019.96464,3G_KLK002,,,
7786,Major,44019.96351,TRUE,44019.96486,3G_KLK001,,,
7786,Major,44019.9635,TRUE,44019.96392,3G_KLK040,,,
7786,Major,44019.9635,TRUE,44019.96387,3G_KLK004,,,
7786,Major,44019.96333,TRUE,44019.96373,3G_KLK002,,,
7706,Major,44019.94481,TRUE,44019.94521,2G_KLK037,,,
7706,Major,44019.94296,TRUE,44019.9431,2G_KLK015,,,
7706,Major,44019.94116,TRUE,44019.94243,2G_KLK015,,,
7706,Major,44019.9405,TRUE,44019.94227,2G_KLK037,,,
7706,Major,44019.94035,TRUE,44019.94078,2G_KLK015,,,
7706,Major,44019.90839,TRUE,44019.90845,2G_KLK020,,,
7706,Major,44019.90672,TRUE,44019.90679,2G_KLK020,,,
7706,Major,44019.90581,TRUE,44019.90594,2G_KLK020,,,
7706,Major,44019.90267,TRUE,44019.90277,2G_KLK020,,,
7706,Major,44019.90031,TRUE,44019.90035,2G_KLK020,,,
7706,Major,44019.89917,TRUE,44019.8995,2G_KLK020,,,
7706,Major,44019.89602,TRUE,44019.89832,2G_KLK020,,,
7706,Major,44019.89509,TRUE,44019.89549,2G_KLK020,,,
7706,Major,44019.88213,TRUE,44019.88236,2G_KLK002,,,
7706,Major,44019.87179,TRUE,44020.46819,2G_KLK038,,,
7706,Major,44019.84789,TRUE,44019.84837,2G_KLK037,,,
7706,Major,44019.83582,TRUE,44019.8359,2G_KLK037,,,
7706,Major,44019.83183,TRUE,44019.83289,2G_KLK037,,,
7706,Major,44019.82297,TRUE,44019.82321,2G_KLK037,,,
7706,Major,44019.81936,TRUE,44019.82039,2G_KLK037,,,
7706,Major,44019.81858,TRUE,44019.81898,2G_KLK037,,,
7706,Major,44019.81751,TRUE,44019.81821,2G_KLK037,,,
7706,Major,44019.81028,TRUE,44019.81172,2G_KLK037,,,
7706,Major,44019.80498,TRUE,44019.80691,2G_KLK031,,,
7706,Major,44019.80433,TRUE,44019.8045,2G_KLK031,,,
7706,Major,44019.80263,TRUE,44019.80711,2G_KLK014,,,
7706,Major,44019.80252,TRUE,44019.80713,2G_KLK037,,,
7786,Major,44019.80233,TRUE,44019.80749,3G_KLK014,,,
7706,Major,44019.80045,TRUE,44019.80056,2G_KLK037,,,
7706,Major,44019.79789,TRUE,44019.7981,2G_KLK037,,,
7706,Major,44019.79015,TRUE,44020.80197,2G_KLK023,,,
7706,Major,44019.7886,TRUE,44019.78868,2G_KLK037,,,
7706,Major,44019.78794,TRUE,44019.78823,2G_KLK037,,,
7706,Major,44019.75861,TRUE,44019.78674,2G_KLK037,,,
7706,Major,44019.74705,TRUE,44019.74836,2G_KLK038,,,
7706,Major,44019.74406,TRUE,44019.74537,2G_KLK038,,,
7786,Major,44019.74377,TRUE,44019.74642,3G_KLK038,,,
7706,Major,44019.74104,TRUE,44019.74236,2G_KLK038,,,
7786,Major,44019.74086,TRUE,44019.74345,3G_KLK038,,,
7706,Major,44019.73806,TRUE,44019.73934,2G_KLK038,,,
7786,Major,44019.73778,TRUE,44019.74044,3G_KLK038,,,
7706,Major,44019.73501,TRUE,44019.73633,2G_KLK038,,,
7786,Major,44019.73473,TRUE,44019.73743,3G_KLK038,,,
7706,Major,44019.73196,TRUE,44019.73326,2G_KLK038,,,
7786,Major,44019.73169,TRUE,44019.73438,3G_KLK038,,,
7706,Major,44019.72892,TRUE,44019.73022,2G_KLK038,,,
7786,Major,44019.7288,TRUE,44019.73134,3G_KLK038,,,
7706,Major,44019.72595,TRUE,44019.72723,2G_KLK038,,,
7706,Major,44019.72264,TRUE,44019.72501,2G_KLK038,,,
7786,Major,44019.72235,TRUE,44019.72834,3G_KLK038,,,
7706,Major,44019.71954,TRUE,44019.7208,2G_KLK038,,,
7786,Major,44019.71925,TRUE,44019.72193,3G_KLK038,,,
7706,Major,44019.71638,TRUE,44019.71767,2G_KLK038,,,
7786,Major,44019.7161,TRUE,44019.71878,3G_KLK038,,,
7706,Major,44019.71328,TRUE,44019.71462,2G_KLK038,,,
7786,Major,44019.713,TRUE,44019.71566,3G_KLK038,,,
7706,Major,44019.71013,TRUE,44019.71146,2G_KLK038,,,
7786,Major,44019.70985,TRUE,44019.71253,3G_KLK038,,,
7706,Major,44019.70708,TRUE,44019.70838,2G_KLK038,,,
7786,Major,44019.70679,TRUE,44019.70949,3G_KLK038,,,
7706,Major,44019.70389,TRUE,44019.70517,2G_KLK038,,,
7786,Major,44019.70365,TRUE,44019.70631,3G_KLK038,,,
7706,Major,44019.70078,TRUE,44019.70204,2G_KLK038,,,
7786,Major,44019.70049,TRUE,44019.70315,3G_KLK038,,,
7706,Major,44019.69755,TRUE,44019.69881,2G_KLK038,,,
7786,Major,44019.69726,TRUE,44019.69994,3G_KLK038,,,
7706,Major,44019.69552,TRUE,44019.92483,2G_KLK015,,,
7706,Major,44019.6944,TRUE,44019.69566,2G_KLK038,,,
7786,Major,44019.69412,TRUE,44019.69681,3G_KLK038,,,
7786,Major,44019.69222,TRUE,44019.69272,3G_KLK040,,,
7786,Major,44019.69222,TRUE,44019.69262,3G_KLK001,,,
7786,Major,44019.69222,TRUE,44019.69262,3G_KLK004,,,
7786,Major,44019.69222,TRUE,44019.69262,3G_FTK004,,,
7706,Major,44019.69135,TRUE,44019.69264,2G_KLK038,,,
7786,Major,44019.69106,TRUE,44019.69373,3G_KLK038,,,
7706,Major,44019.69042,TRUE,44019.69058,2G_KLK001,,,
7706,Major,44019.68985,TRUE,44019.69034,2G_FTK004,,,
7706,Major,44019.68984,TRUE,44019.69028,2G_KLK006,,,
7706,Major,44019.68984,TRUE,44019.69017,2G_FTK003,,,
7706,Major,44019.68984,TRUE,44019.69007,2G_KLK040,,,
7706,Major,44019.68984,TRUE,44019.6903,2G_KLK003,,,
7706,Major,44019.68984,TRUE,44019.69005,2G_KLK002,,,
7706,Major,44019.68984,TRUE,44019.69024,2G_KLK004,,,
7706,Major,44019.68984,TRUE,44019.69034,2G_KLK039,,,
7706,Major,44019.68984,TRUE,44019.69014,2G_KLK038,,,
7706,Major,44019.68984,TRUE,44019.69028,2G_DBL006,,,
7786,Major,44019.68955,TRUE,44019.69067,3G_KLK039,,,
7786,Major,44019.68925,TRUE,44019.69046,3G_FTK004,,,
7786,Major,44019.68925,TRUE,44019.69041,3G_KLK040,,,
7786,Major,44019.68925,TRUE,44019.69044,3G_KLK003,,,
7786,Major,44019.68922,TRUE,44019.69068,3G_KLK004,,,
7786,Major,44019.68922,TRUE,44019.69061,3G_KLK001,,,
7786,Major,44019.68922,TRUE,44019.69058,3G_KLK002,,,
7786,Major,44019.68922,TRUE,44019.69036,3G_FTK003,,,
7786,Major,44019.68921,TRUE,44019.69044,3G_KLK006,,,
7706,Major,44019.68796,TRUE,44019.68932,2G_KLK038,,,
7786,Major,44019.68789,TRUE,44019.68829,3G_KLK006,,,
7786,Major,44019.68777,TRUE,44019.68854,3G_KLK003,,,
7786,Major,44019.68769,TRUE,44019.69068,3G_KLK038,,,
7706,Major,44019.68744,TRUE,44019.68794,2G_FTK004,,,
7706,Major,44019.68738,TRUE,44019.68769,2G_KLK003,,,
7786,Major,44019.68735,TRUE,44019.68802,3G_KLK004,,,
7786,Major,44019.68713,TRUE,44019.68753,3G_KLK040,,,
7786,Major,44019.68684,TRUE,44019.68747,3G_KLK038,,,
7786,Major,44019.68683,TRUE,44019.6875,3G_KLK002,,,
7786,Major,44019.68671,TRUE,44019.68755,3G_KLK006,,,
7786,Major,44019.68653,TRUE,44019.68802,3G_FTK004,,,
7786,Major,44019.68653,TRUE,44019.68692,3G_KLK040,,,
7786,Major,44019.68652,TRUE,44019.68749,3G_FTK003,,,
7786,Major,44019.6865,TRUE,44019.68693,3G_KLK039,,,
7786,Major,44019.6865,TRUE,44019.68715,3G_KLK001,,,
7786,Major,44019.6865,TRUE,44019.68716,3G_KLK004,,,
7786,Major,44019.6865,TRUE,44019.68693,3G_KLK003,,,
7706,Major,44019.68389,TRUE,44019.68523,2G_KLK038,,,
7786,Major,44019.6836,TRUE,44019.68633,3G_KLK038,,,
7706,Major,44019.68044,TRUE,44019.68175,2G_KLK038,,,
7786,Major,44019.68015,TRUE,44019.68281,3G_KLK038,,,
7706,Major,44019.67612,TRUE,44019.67745,2G_KLK038,,,
7786,Major,44019.67584,TRUE,44019.67851,3G_KLK038,,,
7706,Major,44019.67576,TRUE,44019.67583,2G_ZG028,,,
7706,Major,44019.67191,TRUE,44019.67326,2G_KLK038,,,
7786,Major,44019.67163,TRUE,44019.67432,3G_KLK038,,,
7706,Major,44019.66787,TRUE,44019.66919,2G_KLK038,,,
7786,Major,44019.66759,TRUE,44019.67043,3G_KLK038,,,
7706,Major,44019.6662,TRUE,44019.6695,2G_KLK030,,,
7706,Major,44019.66619,TRUE,44019.67032,2G_KLK002,,,
7706,Major,44019.66619,TRUE,44019.66951,2G_KLK029,,,
7786,Major,44019.66593,TRUE,44019.67078,3G_KLK002,,,
7786,Major,44019.66591,TRUE,44019.67051,3G_KLK029,,,
7786,Major,44019.66591,TRUE,44019.66987,3G_KLK030,,,
7706,Major,44019.66574,TRUE,44019.66578,2G_KLK045,,,
7706,Major,44019.66439,TRUE,44019.66566,2G_KLK038,,,
7786,Major,44019.66411,TRUE,44019.66679,3G_KLK038,,,
7706,Major,44019.65995,TRUE,44019.66125,2G_KLK038,,,
7786,Major,44019.65968,TRUE,44019.66235,3G_KLK038,,,
7706,Major,44019.65495,TRUE,44019.65632,2G_KLK038,,,
7786,Major,44019.65468,TRUE,44019.65736,3G_KLK038,,,
7706,Major,44019.64997,TRUE,44019.65127,2G_KLK038,,,
7786,Major,44019.64969,TRUE,44019.65237,3G_KLK038,,,
7706,Major,44019.64497,TRUE,44019.64626,2G_KLK038,,,
7786,Major,44019.64468,TRUE,44019.64737,3G_KLK038,,,
7786,Major,44019.63921,TRUE,44019.64043,3G_KLK001,,,
7706,Major,44019.63844,TRUE,44019.63975,2G_KLK038,,,
7786,Major,44019.63817,TRUE,44019.64084,3G_KLK038,,,
7706,Major,44019.63005,TRUE,44019.6313,2G_KLK038,,,
7786,Major,44019.62977,TRUE,44019.63245,3G_KLK038,,,
7706,Major,44019.61836,TRUE,44019.6186,2G_KLK006,,,
7786,Major,44019.61784,TRUE,44019.61823,3G_FTK004,,,
7706,Major,44019.6163,TRUE,44019.61634,2G_KLK002,,,
7706,Major,44019.59666,TRUE,44019.59668,2G_KLK006,,,
7706,Major,44019.59663,TRUE,44019.59668,2G_KLK003,,,
7706,Major,44019.59659,TRUE,44019.59664,2G_FTK003,,,
7706,Major,44019.59659,TRUE,44019.59664,2G_KLK038,,,
7706,Major,44019.59623,TRUE,44019.59653,2G_KLK002,,,
7706,Major,44019.59623,TRUE,44019.59642,2G_DBL006,,,
7706,Major,44019.5962,TRUE,44019.59642,2G_FTK004,,,
7706,Major,44019.5962,TRUE,44019.59635,2G_KLK040,,,
7706,Major,44019.5962,TRUE,44019.59642,2G_KLK004,,,
7706,Major,44019.5962,TRUE,44019.59622,2G_KLK038,,,
7786,Major,44019.59193,TRUE,44019.59233,3G_FTK004,,,
7786,Major,44019.59193,TRUE,44019.59233,3G_FTK003,,,
7786,Major,44019.59193,TRUE,44019.59231,3G_KLK038,,,
7706,Major,44019.59147,TRUE,44019.59175,2G_FTK003,,,
7706,Major,44019.59147,TRUE,44019.59177,2G_DBL006,,,
7706,Major,44019.59147,TRUE,44019.59208,2G_KLK004,,,
7706,Major,44019.59147,TRUE,44019.59174,2G_KLK002,,,
7706,Major,44019.59146,TRUE,44019.59175,2G_FTK004,,,
7706,Major,44019.59146,TRUE,44019.59206,2G_KLK039,,,
7706,Major,44019.59146,TRUE,44019.59175,2G_KLK006,,,
7706,Major,44019.59146,TRUE,44019.59177,2G_KLK001,,,
7786,Major,44019.59118,TRUE,44019.59163,3G_KLK040,,,
7786,Major,44019.59118,TRUE,44019.59164,3G_KLK004,,,
7786,Major,44019.59118,TRUE,44019.59163,3G_KLK039,,,
7786,Major,44019.59118,TRUE,44019.59166,3G_KLK001,,,
7786,Major,44019.59118,TRUE,44019.59164,3G_KLK038,,,
7786,Major,44019.59118,TRUE,44019.59166,3G_FTK004,,,
7786,Major,44019.59118,TRUE,44019.59162,3G_KLK006,,,
7786,Major,44019.59118,TRUE,44019.59161,3G_KLK003,,,
7786,Major,44019.59118,TRUE,44019.59164,3G_KLK002,,,
7786,Major,44019.59118,TRUE,44019.59166,3G_FTK003,,,
7706,Major,44019.57376,TRUE,44019.57383,2G_KLK013,,,
7706,Major,44019.56463,TRUE,44019.56587,2G_KLK023,,,
7706,Major,44019.56289,TRUE,44019.563,2G_KLK021,,,
7706,Major,44019.56289,TRUE,44019.56301,2G_KLK018,,,
7706,Major,44019.55329,TRUE,44019.55334,2G_FTK004,,,
7706,Major,44019.55328,TRUE,44019.55341,2G_KLK003,,,
7706,Major,44019.55328,TRUE,44019.5533,2G_KLK038,,,
7706,Major,44019.55328,TRUE,44019.55334,2G_KLK001,,,
7706,Major,44019.55328,TRUE,44019.55332,2G_KLK039,,,
7706,Major,44019.55326,TRUE,44019.55334,2G_FTK003,,,
7786,Major,44019.5515,TRUE,44019.55193,3G_KLK006,,,
7786,Major,44019.55106,TRUE,44019.55186,3G_KLK003,,,
7786,Major,44019.55101,TRUE,44019.55168,3G_KLK001,,,
7786,Major,44019.551,TRUE,44019.55169,3G_KLK040,,,
7786,Major,44019.551,TRUE,44019.55193,3G_KLK004,,,
7786,Major,44019.55095,TRUE,44019.55199,3G_FTK004,,,
7786,Major,44019.55095,TRUE,44019.5519,3G_KLK002,,,
7786,Major,44019.55094,TRUE,44019.55194,3G_FTK003,,,
7786,Major,44019.55093,TRUE,44019.55171,3G_KLK039,,,
7786,Major,44019.55091,TRUE,44019.55169,3G_KLK038,,,
7706,Major,44019.53863,TRUE,44019.53873,2G_KLK042,,,
7706,Major,44019.52777,TRUE,44019.52787,2G_KLK025,,,
7706,Major,44019.49289,TRUE,44019.49301,2G_KLK019,,,
7706,Major,44019.49289,TRUE,44019.49296,2G_KLK022,,,
7706,Major,44019.46568,TRUE,44019.46568,2G_KLK025,,,
7706,Major,44019.35225,TRUE,44019.35225,2G_FTK003,,,
7786,Major,44019.35194,TRUE,44019.35242,3G_FTK004,,,
7786,Major,44019.35184,TRUE,44019.35251,3G_KLK004,,,
7786,Major,44019.35117,TRUE,44019.35155,3G_FTK003,,,
7786,Major,44019.35117,TRUE,44019.35154,3G_KLK004,,,
7786,Major,44019.35117,TRUE,44019.35154,3G_KLK001,,,
7786,Major,44019.35117,TRUE,44019.35154,3G_KLK038,,,
7786,Major,44019.35117,TRUE,44019.35156,3G_KLK040,,,
7706,Major,44019.33308,TRUE,44019.33317,2G_KLK002,,,
7706,Major,44019.33307,TRUE,44019.33319,2G_KLK043,,,
7786,Major,44019.33302,TRUE,44019.33339,3G_FTK004,,,
7786,Major,44019.333,TRUE,44019.33337,3G_KLK001,,,
7786,Major,44019.33299,TRUE,44019.33337,3G_KLK004,,,
7786,Major,44019.33299,TRUE,44019.33344,3G_KLK003,,,
7786,Major,44019.33297,TRUE,44019.33345,3G_FTK003,,,
7786,Major,44019.33297,TRUE,44019.3334,3G_KLK002,,,
7786,Major,44019.33297,TRUE,44019.33345,3G_KLK038,,,
7706,Major,44019.32095,TRUE,44019.32105,2G_KLK038,,,
7706,Major,44019.31984,TRUE,44019.31993,2G_KLK038,,,
7706,Major,44019.31984,TRUE,44019.31998,2G_KLK003,,,
7706,Major,44019.31981,TRUE,44019.31999,2G_KLK004,,,
7706,Major,44019.31981,TRUE,44019.32001,2G_DBL006,,,
7786,Major,44019.31959,TRUE,44019.31998,3G_KLK003,,,
7786,Major,44019.31959,TRUE,44019.32001,3G_KLK038,,,
7786,Major,44019.31958,TRUE,44019.31997,3G_FTK003,,,
7786,Major,44019.31957,TRUE,44019.31999,3G_KLK039,,,
7786,Major,44019.31955,TRUE,44019.32001,3G_KLK004,,,
7786,Major,44019.31955,TRUE,44019.32001,3G_FTK004,,,
7786,Major,44019.31955,TRUE,44019.31998,3G_KLK006,,,
7786,Major,44019.31954,TRUE,44019.32,3G_KLK002,,,
7706,Major,44019.31875,TRUE,44019.31878,2G_KLK038,,,
7706,Major,44019.31847,TRUE,44019.3185,2G_FTK004,,,
7706,Major,44019.31847,TRUE,44019.3185,2G_KLK004,,,
7706,Major,44019.31801,TRUE,44019.31813,2G_KLK003,,,
7706,Major,44019.31796,TRUE,44019.31825,2G_KLK002,,,
7706,Major,44019.31795,TRUE,44019.31824,2G_KLK006,,,
7706,Major,44019.31795,TRUE,44019.31837,2G_KLK038,,,
7706,Major,44019.31792,TRUE,44019.31807,2G_KLK004,,,
7706,Major,44019.31791,TRUE,44019.31815,2G_KLK040,,,
7706,Major,44019.31791,TRUE,44019.31818,2G_FTK003,,,
7706,Major,44019.31789,TRUE,44019.31825,2G_KLK039,,,
7706,Major,44019.31786,TRUE,44019.3186,2G_KLK001,,,
7706,Major,44019.31785,TRUE,44019.31815,2G_DBL006,,,
7706,Major,44019.31785,TRUE,44019.31808,2G_FTK004,,,
7786,Major,44019.31757,TRUE,44019.3186,3G_FTK004,,,
7786,Major,44019.31757,TRUE,44019.3186,3G_KLK003,,,
7786,Major,44019.31753,TRUE,44019.31833,3G_KLK039,,,
7786,Major,44019.31752,TRUE,44019.31845,3G_KLK002,,,
7786,Major,44019.31748,TRUE,44019.31851,3G_KLK006,,,
7786,Major,44019.31743,TRUE,44019.3186,3G_FTK003,,,
7786,Major,44019.31743,TRUE,44019.31855,3G_KLK001,,,
7786,Major,44019.31742,TRUE,44019.31851,3G_KLK040,,,
7786,Major,44019.31727,TRUE,44019.31877,3G_KLK038,,,
7786,Major,44019.31686,TRUE,44019.31834,3G_KLK004,,,
7706,Major,44019.31304,TRUE,44019.31311,2G_FTK003,,,
7706,Major,44019.313,TRUE,44019.31311,2G_DBL006,,,
7706,Major,44019.313,TRUE,44019.31309,2G_KLK004,,,
7786,Major,44019.31259,TRUE,44019.31306,3G_FTK004,,,
7786,Major,44019.31259,TRUE,44019.31306,3G_KLK038,,,
7786,Major,44019.31258,TRUE,44019.31303,3G_KLK039,,,
7786,Major,44019.31258,TRUE,44019.31311,3G_KLK004,,,
7786,Major,44019.31258,TRUE,44019.31319,3G_KLK002,,,
7786,Major,44019.31258,TRUE,44019.31301,3G_FTK003,,,
7786,Major,44019.31258,TRUE,44019.31303,3G_KLK001,,,
7786,Major,44019.31256,TRUE,44019.313,3G_KLK003,,,
7786,Major,44019.31191,TRUE,44019.31234,3G_KLK003,,,
7706,Major,44019.30993,TRUE,44019.31002,2G_KLK003,,,
7706,Major,44019.30993,TRUE,44019.31001,2G_KLK004,,,
7706,Major,44019.30991,TRUE,44019.30995,2G_KLK038,,,
7786,Major,44019.30965,TRUE,44019.31017,3G_KLK004,,,
7706,Major,44019.30911,TRUE,44019.30922,2G_KLK004,,,
7786,Major,44019.30887,TRUE,44019.30944,3G_FTK004,,,
7786,Major,44019.30885,TRUE,44019.30934,3G_KLK003,,,
7786,Major,44019.30882,TRUE,44019.30944,3G_KLK001,,,
7786,Major,44019.30882,TRUE,44019.30934,3G_KLK039,,,
7786,Major,44019.3088,TRUE,44019.30926,3G_KLK038,,,
7786,Major,44019.30878,TRUE,44019.30924,3G_KLK004,,,
