ALARM_NUMBER;ALARM_TYPE;SEVERITY;ALARM_TIME;CANCEL_STATE;CANCEL_TIME;NAME;CONSECUTIVE_NUMBER;ALARM_INSERTION_TIME;ALARM_UPDATE_TIME
7706;Communication;Major;09/07/2020 06:23;VRAI;09/07/2020 06:23;2G_KLK020;;09/07/2020 06:23;09/07/2020 06:23
7706;Communication;Major;09/07/2020 06:21;VRAI;09/07/2020 06:22;2G_KLK020;;09/07/2020 06:21;09/07/2020 06:21
7706;Communication;Major;09/07/2020 06:15;VRAI;09/07/2020 06:16;2G_KLK020;;09/07/2020 06:15;09/07/2020 06:15
7706;Communication;Major;09/07/2020 06:13;VRAI;09/07/2020 06:13;2G_KLK020;;09/07/2020 06:13;09/07/2020 06:13
7706;Communication;Major;09/07/2020 06:11;VRAI;09/07/2020 06:12;2G_KLK020;;09/07/2020 06:11;09/07/2020 06:11
7706;Communication;Major;09/07/2020 06:10;VRAI;09/07/2020 06:10;2G_KLK020;;09/07/2020 06:10;09/07/2020 06:10
7706;Communication;Major;09/07/2020 06:08;VRAI;09/07/2020 06:09;2G_KLK020;;09/07/2020 06:08;09/07/2020 06:08
7706;Communication;Major;09/07/2020 06:07;VRAI;09/07/2020 06:08;2G_KLK020;;09/07/2020 06:08;09/07/2020 06:07
7706;Communication;Major;09/07/2020 06:06;VRAI;09/07/2020 06:06;2G_KLK020;;09/07/2020 06:06;09/07/2020 06:06
7706;Communication;Major;09/07/2020 06:05;VRAI;09/07/2020 06:05;2G_KLK020;;09/07/2020 06:05;09/07/2020 06:05
7706;Communication;Major;09/07/2020 06:03;VRAI;09/07/2020 06:04;2G_KLK020;;09/07/2020 06:03;09/07/2020 06:03
7706;Communication;Major;09/07/2020 05:59;VRAI;09/07/2020 06:00;2G_KLK020;;09/07/2020 05:59;09/07/2020 05:59
7706;Communication;Major;09/07/2020 05:55;VRAI;09/07/2020 05:56;2G_KLK020;;09/07/2020 05:55;09/07/2020 05:55
7786;Quality Of Service;Major;09/07/2020 05:54;VRAI;09/07/2020 05:55;3G_ZG002;;09/07/2020 05:55;09/07/2020 05:54
7786;Quality Of Service;Major;09/07/2020 05:54;VRAI;09/07/2020 05:55;3G_ZG052;;09/07/2020 05:55;09/07/2020 05:54
7706;Communication;Major;09/07/2020 05:51;VRAI;09/07/2020 05:52;2G_KLK020;;09/07/2020 05:51;09/07/2020 05:51
7706;Communication;Major;09/07/2020 05:47;VRAI;09/07/2020 05:48;2G_KLK020;;09/07/2020 05:48;09/07/2020 05:47
7706;Communication;Major;09/07/2020 05:45;VRAI;09/07/2020 05:47;2G_KLK020;;09/07/2020 05:45;09/07/2020 05:45
7706;Communication;Major;09/07/2020 05:44;VRAI;09/07/2020 05:45;2G_KLK020;;09/07/2020 05:44;09/07/2020 05:44
7706;Communication;Major;09/07/2020 05:42;VRAI;09/07/2020 05:43;2G_KLK020;;09/07/2020 05:42;09/07/2020 05:42
7706;Communication;Major;09/07/2020 05:40;VRAI;09/07/2020 05:41;2G_KLK020;;09/07/2020 05:40;09/07/2020 05:40
7706;Communication;Major;09/07/2020 05:39;VRAI;09/07/2020 05:39;2G_KLK020;;09/07/2020 05:39;09/07/2020 05:39
7786;Quality Of Service;Major;09/07/2020 05:38;VRAI;09/07/2020 05:38;3G_ZG004;;09/07/2020 05:38;09/07/2020 05:38
7786;Quality Of Service;Major;09/07/2020 05:37;VRAI;09/07/2020 05:38;3G_ZG052;;09/07/2020 05:37;09/07/2020 05:37
7786;Quality Of Service;Major;09/07/2020 05:37;VRAI;09/07/2020 05:37;3G_ZG004;;09/07/2020 05:37;09/07/2020 05:37
7786;Quality Of Service;Major;09/07/2020 05:36;VRAI;09/07/2020 05:38;3G_ZG002;;09/07/2020 05:37;09/07/2020 05:36
7786;Quality Of Service;Major;09/07/2020 05:36;VRAI;09/07/2020 05:38;3G_ZG051;;09/07/2020 05:37;09/07/2020 05:36
7786;Quality Of Service;Major;09/07/2020 05:36;VRAI;09/07/2020 05:38;3G_ZG050;;09/07/2020 05:37;09/07/2020 05:36
7786;Quality Of Service;Major;09/07/2020 05:36;VRAI;09/07/2020 05:38;3G_ZG001;;09/07/2020 05:37;09/07/2020 05:36
7706;Communication;Major;09/07/2020 05:32;VRAI;09/07/2020 05:32;2G_KLK020;;09/07/2020 05:32;09/07/2020 05:32
7706;Communication;Major;09/07/2020 05:27;VRAI;09/07/2020 05:28;2G_KLK020;;09/07/2020 05:28;09/07/2020 05:27
7706;Communication;Major;09/07/2020 05:25;VRAI;09/07/2020 05:26;2G_KLK020;;09/07/2020 05:26;09/07/2020 05:25
7706;Communication;Major;09/07/2020 05:23;VRAI;09/07/2020 05:23;2G_KLK020;;09/07/2020 05:23;09/07/2020 05:23
7786;Quality Of Service;Major;09/07/2020 05:21;VRAI;09/07/2020 05:22;3G_ZG004;;09/07/2020 05:22;09/07/2020 05:21
7786;Quality Of Service;Major;09/07/2020 05:21;VRAI;09/07/2020 05:22;3G_ZG052;;09/07/2020 05:22;09/07/2020 05:21
7786;Quality Of Service;Major;09/07/2020 05:21;VRAI;09/07/2020 05:22;3G_ZG050;;09/07/2020 05:22;09/07/2020 05:21
7786;Quality Of Service;Major;09/07/2020 05:21;VRAI;09/07/2020 05:22;3G_ZG051;;09/07/2020 05:22;09/07/2020 05:21
7706;Communication;Major;09/07/2020 05:21;VRAI;09/07/2020 05:22;2G_KLK020;;09/07/2020 05:21;09/07/2020 05:21
